"","SENTMON","SENTYR","SENSPLT0","GLMIN","TOTCHPTS","IS924C","WEAPSOC","STATMIN","CAROFFAP","ACCAP","SAFE","NEWCNVTN","PRESENT","MITROLHI","AGGROLHI","NEWRACE","MONSEX","AGE","EDUCATN","NEWCIT","BOOKERCD","reason","GDLINEHI","opafy","SENTRNGE"
"216","12","2016","8","2","5","0","0","0","0","0","NA","0","1","0","0","3","0","28","9","1","0","","2L1.2",2017,NA
"217","12","2016","2.43","6","1","0","0","0","0","0","NA","0","1","0","0","3","0","36","0","1","6","48","2L1.2",2017,NA
"218","12","2016","60","114","1","1","0","84","0","0","NA","0","1","0","0","2","0","19","11","0","5","19 1206 11 61 826","2B3.1",2017,NA
"219","12","2016","135","168","0","0","0","120","0","0","1","0","1","0","0","3","0","44","0","1","10","1206 61 669","2D1.1",2017,NA
"220","12","2016","0","10","0","0","0","0","0","0","NA","0","3","0","0","1","0","67","23","0","10","3 16 1213 61 67 686 730","2J1.2",2017,NA
"221","12","2016","60","108","0","0","1","60","0","0","0","0","2","0","0","1","0","52","12","0","5","19","2D1.1",2017,NA
"222","12","2016","115","92","26","0","0","0","0","0","NA","0","1","0","0","1","0","53","21","0","0","","2K2.1",2017,NA
"223","12","2016","21","21","11","0","0","0","0","0","NA","0","1","0","0","3","0","32","0","1","0","","2L1.2",2017,NA
"224","12","2016","12.03","15","8","0","0","0","0","0","NA","0","1","0","0","3","0","49","6","1","6","48","2L1.2",2017,NA
"225","10","2016","18","15","6","0","0","0","0","0","NA","0","1","0","0","1","0","45","12","0","0","","2A3.5",2017,NA
"226","10","2016","0","0","0","0","0","0","0","0","NA","0","3","0","0","3","1","45","12","0","0","","2B1.1",2017,NA
"227","12","2016","70","70","0","0","0","0","0","0","1","0","1","-2","0","3","0","29","12","1","0","","2D1.1",2017,NA
"228","12","2016","2","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","33","6","1","0","","2L1.2",2017,NA
"229","12","2016","1.39","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","26","NA","1","0","","2L1.2",2017,NA
"230","12","2016","4.1","4","0","0","0","0","0","0","NA","0","1","-4","0","3","0","29","37","1","0","","2L1.1",2017,NA
"231","12","2016","2.43","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","24","9","1","6","48","2L1.2",2017,NA
"232","12","2016","0","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","27","NA","1","0","","2L1.2",2017,NA
"233","12","2016","6","6","4","0","0","0","0","0","NA","0","2","0","0","2","0","27","10","0","0","","2B5.1",2017,NA
"234","12","2016","26.43","41","2","0","1","0","0","0","0","0","1","-2","0","3","0","33","9","1","10","1206 60 650","2D1.1",2017,NA
"235","12","2016","0","12","0","0","0","0","0","0","NA","0","2","-2","0","3","0","23","11","0","10","11 16 60 61 650 1200 777","2L1.1",2017,NA
"236","12","2016","1.16","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","20","9","1","0","","2L1.2",2017,NA
"237","10","2016","188","188","21","0","0","60","1","0","0","0","1","0","0","1","1","31","21","0","0","","2D1.1",2017,NA
"238","12","2016","12.03","12","0","0","0","0","0","0","NA","0","2","-2","0","3","0","51","11","1","0","","2L1.1",2017,NA
"239","12","2016","48","57","0","0","0","0","0","0","0","0","1","0","2","3","0","35","21","0","10","2 3 4 12 16 44 61 1200 686","2S1.1",2017,NA
"240","12","2016","1.51","2","4","0","0","0","0","0","NA","0","1","0","0","3","0","38","5","1","0","1200 1200","2L1.2",2017,NA
"241","12","2016","15","24","7","0","0","0","0","0","0","0","1","0","0","3","0","28","9","1","10","2 3 17 61","2D1.1",2017,NA
"242","12","2016","46","37","9","0","0","0","0","0","NA","0","1","0","0","3","0","32","8","0","0","","2K2.1",2017,NA
"243","12","2016","15","24","7","0","0","0","0","0","NA","0","1","0","0","3","0","56","4","1","6","48 2 1206 60 61","2L1.2",2017,NA
"244","12","2016","1.58","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","24","12","1","0","","2L1.2",2017,NA
"245","12","2016","84","108","4","0","0","0","0","0","NA","0","1","0","0","2","0","20","10","1","10","11 864","2L1.1",2017,NA
"246","12","2016","1.18","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","26","8","1","0","","2L1.2",2017,NA
"247","12","2016","13","10","5","0","0","0","0","0","NA","0","1","0","0","3","0","34","9","1","0","","2L1.2",2017,NA
"248","10","2016","210","235","19","0","1","0","0","0","0","0","1","0","0","3","0","40","13","0","5","19","2D1.1",2017,NA
"249","12","2016","0.16","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","21","NA","0","0","","NA",2017,NA
"250","12","2016","6","6","0","0","0","0","0","0","NA","0","1","0","0","3","1","22","9","1","0","","2L2.2",2017,NA
"251","12","2016","1.64","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","24","32","1","0","","2L1.2",2017,NA
"252","12","2016","120","240","15","0","1","240","0","0","0","0","1","0","0","1","0","35","21","0","5","19","2D1.1",2017,NA
"253","12","2016","292","292","7","0","0","120","0","0","0","0","1","0","2","3","0","29","9","0","0","","2D1.1",2017,NA
"254","12","2016","24","46","1","0","0","0","0","0","1","0","1","-2","0","3","0","29","32","1","5","19 652","2D1.1",2017,NA
"255","12","2016","6","15","4","0","0","0","0","0","NA","0","1","0","0","1","0","22","12","0","7","500","2B1.1",2017,NA
"256","12","2016","60","87","5","0","0","0","0","0","0","0","1","0","0","3","1","39","23","0","10","2 3 4 1206 15 61 64 113 1200 1200 834","2D1.1",2017,NA
"257","12","2016","0","15","6","0","0","0","0","0","NA","0","1","0","0","1","1","50","34","0","7","500","2E3.1",2017,NA
"258","12","2016","24","24","7","0","0","0","0","0","NA","0","1","0","0","3","0","34","21","1","0","","2L1.2",2017,NA
"259","10","2016","0","108","0","0","0","0","0","0","1","0","2","0","0","1","0","43","21","0","5","19","2D1.1",2017,NA
"260","12","2016","46","46","0","0","0","0","0","0","1","0","NA","-4","0","3","1","30","12","NA","0","48 2 3 4 1206","2D1.1",2017,NA
"261","12","2016","5","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","46","6","1","6","48","2L1.2",2017,NA
"262","12","2016","192","262","13","1","0","120","1","0","0","0","1","0","0","2","0","27","21","0","7","3 11 1211 15 17 61 1205 826","2D1.1",2017,NA
"263","12","2016","51","57","1","0","1","0","0","0","NA","0","1","0","0","2","0","19","10","0","10","692 826","2B3.1",2017,NA
"264","12","2016","51.13","87","0","0","1","0","0","0","0","0","1","0","0","1","0","49","16","0","5","19","2D1.1",2017,NA
"265","12","2016","120","117","5","1","0","84","0","0","NA","0","1","0","0","2","0","29","21","0","0","","2B3.1",2017,NA
"266","12","2016","0.26","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","30","NA","1","0","","2L1.2",2017,NA
"267","12","2016","14.66","24","0","0","1","0","0","0","0","0","1","0","0","3","0","31","6","1","10","2 3 4 1206 15 61 652 1200 676","2D1.1",2017,NA
"268","12","2016","3","6","0","0","0","0","0","0","NA","0","3","-2","0","3","1","62","8","0","11","1205","2L1.1",2017,NA
"269","12","2016","0","24","0","0","0","0","0","0","NA","0","1","0","0","1","0","25","34","0","7","11 1211 61 63 64 1200 668 826 828 831 856","2A6.1",2017,NA
"270","10","2016","240","360","5","0","0","180","0","0","NA","0","1","0","0","1","0","41","21","0","7","500 868","2G2.1",2017,NA
"271","12","2016","84","77","20","0","0","0","0","0","0","0","1","0","0","1","0","43","21","0","0","","2D1.1",2017,NA
"272","12","2016","24","37","3","0","0","0","0","0","0","0","1","-3","0","3","1","36","34","0","10","2 3 4 1211 60 61 62","2D1.1",2017,NA
"273","12","2016","24","37","1","0","0","0","0","0","1","0","2","0","0","2","0","41","12","0","5","19","2D1.1",2017,NA
"274","12","2016","2.26","15","3","0","0","0","0","0","NA","0","1","0","0","3","0","38","8","1","6","48 60 61","2L1.2",2017,NA
"275","12","2016","8","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","50","1","1","3","1 2","2L1.2",2017,NA
"276","12","2016","3","6","0","0","0","0","0","0","0","0","3","0","0","2","1","35","16","0","10","60 61","2D1.1",2017,NA
"277","12","2016","8","57","1","0","0","0","0","0","1","0","3","0","0","1","0","26","12","0","10","60 61","2D1.1",2017,NA
"278","12","2016","45","NA","5","1","NA","60","0","0","NA","0","1","NA","NA","2","0","25","21","0","5","19","NA",2017,NA
"279","12","2016","6","18","0","0","0","0","0","0","1","0","3","0","0","6","0","35","32","1","9","14 16 17 703 2 4 62 700","2D1.1",2017,NA
"280","12","2016","12.03","18","4","0","0","0","0","0","0","0","3","0","0","2","0","37","10","0","10","60 61","2D1.1",2017,NA
"281","10","2016","41","70","0","0","0","0","0","0","1","0","2","0","0","1","0","32","12","0","10","60 703 777","2D1.1",2017,NA
"282","12","2016","96","84","7","0","0","0","0","0","NA","0","1","0","0","2","0","41","21","0","0","","2K2.1",2017,NA
"283","12","2016","18","18","0","0","0","0","0","0","NA","0","1","0","0","3","0","43","12","1","0","","2L1.1",2017,NA
"284","12","2016","8.36","8","1","0","0","0","0","0","NA","0","2","0","0","3","0","32","23","0","0","","2B1.1",2017,NA
"285","12","2016","48","70","12","0","0","0","0","0","0","0","1","0","0","2","0","40","12","0","10","60 61","2D1.1",2017,NA
"286","12","2016","63","63","3","0","0","60","0","0","0","0","1","0","0","3","0","25","10","1","0","","2D1.1",2017,NA
"287","12","2016","6","18","0","0","0","0","0","0","1","0","2","0","0","1","1","55","21","0","10","17 61 668","2D1.1",2017,NA
"288","12","2016","6","15","3","0","0","0","0","0","NA","0","2","0","0","2","0","49","34","0","5","19 1 2","2B1.1",2017,NA
"289","12","2016","12.03","12","1","0","0","0","0","0","NA","0","NA","0","0","3","0","31","4","1","0","","2L1.1",2017,NA
"290","12","2016","1.97","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","24","6","1","0","","2L1.2",2017,NA
"291","12","2016","264","168","2","0","0","0","0","0","NA","0","1","0","0","1","0","48","23","0","1","500","2G1.3",2017,NA
"292","10","2016","3","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","28","32","1","6","48","2L1.2",2017,NA
"293","12","2016","46","57","0","0","0","0","0","0","NA","0","1","0","0","1","0","41","11","0","10","60 61","2K2.1",2017,NA
"294","12","2016","4","12","0","0","0","0","0","0","0","0","2","0","0","1","1","54","9","0","10","2 11 1211 14 15 60 61 1200 668 1200 703","2D1.1",2017,NA
"295","12","2016","36","135","9","0","1","0","0","0","NA","0","1","0","2","1","0","33","21","0","10","2 3 4 668 695","2B3.1",2017,NA
"296","12","2016","20","15","7","0","0","0","0","0","NA","0","1","0","0","3","0","34","5","1","0","","2L1.2",2017,NA
"297","12","2016","4.5","2","5","0","0","0","0","0","NA","0","1","0","0","3","0","48","9","1","0","","2L1.2",2017,NA
"298","12","2016","41","51","13","0","0","0","0","0","NA","0","1","0","0","3","0","36","9","1","6","48","2L1.2",2017,NA
"299","12","2016","63","63","3","0","0","0","0","0","NA","0","1","0","0","1","0","32","8","0","0","","2K2.1",2017,NA
"300","12","2016","0","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","6","0","27","NA","0","0","","NA",2017,NA
"301","12","2016","0","6","0","0","0","0","0","0","NA","0","3","0","0","3","1","47","NA","1","11","1205","2L1.2",2017,NA
"302","12","2016","1.07","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","39","9","1","0","","2L1.2",2017,NA
"303","10","2016","0","37","6","0","0","0","0","0","NA","0","2","0","0","2","0","30","11","0","10","17 60 61","2K2.1",2017,NA
"304","12","2016","1.2","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","44","9","1","0","","2L1.2",2017,NA
"305","12","2016","27","27","10","0","0","0","0","0","NA","0","1","0","0","2","0","28","10","0","0","","2K2.1",2017,NA
"306","12","2016","2","2","6","0","0","0","0","0","NA","0","1","0","0","3","0","24","12","1","0","48","2L1.2",2017,NA
"307","12","2016","30","37","8","0","0","0","0","0","NA","0","1","0","0","3","0","32","21","0","11","1205","2K2.1",2017,NA
"308","12","2016","87","151","0","0","0","60","0","0","NA","0","1","0","0","1","0","41","23","0","7","2 4 60 61","2G2.2",2017,NA
"309","12","2016","3","18","0","0","0","0","0","0","NA","0","3","0","0","3","1","19","34","0","6","48 3 1206 11 60 61 650 1200 686 703 730 826","2L1.1",2017,NA
"310","12","2016","120","120","10","0","0","120","0","0","0","0","1","0","0","1","0","33","21","0","0","","2D1.1",2017,NA
"311","12","2016","33","33","17","0","0","0","0","0","NA","0","2","0","0","2","1","42","34","0","0","","2T1.4",2017,NA
"312","12","2016","28","27","10","0","0","0","0","0","NA","0","1","0","0","1","0","30","37","0","0","","2K2.1",2017,NA
"313","12","2016","0","10","0","0","0","0","0","0","1","0","1","-2","0","3","0","25","23","1","5","19 2 3 4 12 16 17 61 1205","2D1.1",2017,NA
"314","10","2016","52","46","0","0","0","120","0","0","1","0","1","-2","0","3","0","33","12","1","0","","2D1.1",2017,NA
"315","12","2016","45","60","0","0","0","0","0","0","NA","0","1","0","0","2","0","56","12","1","5","19","2S1.1",2017,NA
"316","12","2016","13","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","23","3","1","3","2 3 4 61 1200 828","2L2.2",2017,NA
"317","12","2016","48","70","10","0","0","0","0","0","NA","0","1","0","0","2","0","26","34","0","10","1211 15 17","2K2.1",2017,NA
"318","12","2016","18","18","6","0","0","0","0","0","0","0","1","0","0","3","0","32","1","1","0","","2D1.1",2017,NA
"319","12","2016","21","18","6","0","0","0","0","0","0","0","1","-2","0","3","0","26","21","0","0","","2D1.1",2017,NA
"320","12","2016","18","12","15","0","0","0","0","0","NA","0","1","0","0","3","0","34","21","1","0","","2L2.2",2017,NA
"321","12","2016","151","151","9","0","0","120","0","0","0","0","1","0","2","1","0","56","21","0","0","","2D1.1",2017,NA
"322","12","2016","1","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","45","NA","1","0","","2L2.2",2017,NA
"323","12","2016","37","100","8","0","0","0","0","0","NA","0","2","0","0","3","0","36","11","0","5","19","2K2.1",2017,NA
"324","12","2016","120","120","14","0","0","120","0","0","0","0","1","0","0","3","1","41","34","0","0","","2D1.1",2017,NA
"325","10","2016","18.3","18","5","0","0","0","0","0","NA","0","1","-3","0","3","0","37","3","1","0","","2L1.1",2017,NA
"326","12","2016","14","18","5","0","0","0","0","0","NA","0","1","0","0","1","0","30","21","0","10","60 61 1200","2K2.1",2017,NA
"327","12","2016","60","210","0","0","0","60","0","0","NA","0","2","0","0","1","0","70","22","0","10","11 61 67 685 1202 831 839","2G2.2",2017,NA
"328","12","2016","30","24","5","0","0","0","0","0","0","0","1","-2","0","1","0","22","12","0","0","","2D1.1",2017,NA
"329","12","2016","135","188","3","0","0","120","0","0","0","0","1","0","0","3","0","35","22","0","5","19","2D1.1",2017,NA
"330","12","2016","24","24","7","0","0","0","0","0","NA","0","1","0","0","3","0","33","7","1","0","","2L1.2",2017,NA
"331","12","2016","180","151","3","0","0","0","0","0","NA","0","1","0","0","6","0","45","10","0","0","","2A3.1",2017,NA
"332","12","2016","1.1","0","0","0","0","0","0","0","1","0","3","-4","0","3","0","20","21","0","0","","2D1.1",2017,NA
"333","12","2016","60","70","9","0","0","0","0","0","NA","0","1","0","0","2","0","30","21","0","11","1205","2K2.1",2017,NA
"334","12","2016","2","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","31","9","1","6","48","2L1.2",2017,NA
"335","12","2016","120","120","11","0","0","0","0","0","0","0","1","0","0","3","0","30","21","0","0","","2D1.1",2017,NA
"336","10","2016","19.59","9","10","0","1","0","0","0","0","0","1","0","0","1","0","60","24","0","0","2 3 4 11 14 45 64 699","2D1.1",2017,NA
"337","10","2016","72","120","4","0","0","120","0","0","0","0","3","0","0","1","1","26","21","0","5","19 2 3 4 17 61 67","2D1.1",2017,NA
"338","12","2016","0","0","0","0","0","0","0","0","NA","0","3","0","0","2","1","49","23","0","0","","2B1.1",2017,NA
"339","12","2016","0","12","1","0","0","0","0","0","NA","0","2","0","0","2","0","20","10","0","10","2 3 7 11 17 18 61 62 686","2K2.1",2017,NA
"340","12","2016","120","120","10","0","1","0","0","0","0","0","2","0","0","3","0","27","21","0","0","","2D1.1",2017,NA
"341","12","2016","6","6","0","0","0","0","0","0","NA","0","1","0","0","3","0","47","12","1","0","","2B1.1",2017,NA
"342","12","2016","1.16","1","2","0","0","0","0","0","NA","0","1","0","0","3","1","34","NA","1","0","","2L1.2",2017,NA
"343","12","2016","6","6","0","0","0","0","0","0","1","0","1","-2","0","3","0","49","9","1","0","","2D1.1",2017,NA
"344","10","2016","7","12","0","0","0","0","0","0","1","0","3","0","0","1","1","38","23","0","10","1206 60 61 67 650","2D1.1",2017,NA
"345","10","2016","0","144","1","0","0","144","0","0","0","0","2","0","0","3","0","33","32","1","5","19 16 17 18 61 673 676 826","2D1.1",2017,NA
"346","10","2016","23","21","10","0","0","0","0","0","NA","0","1","0","0","3","0","38","8","1","0","","2L1.2",2017,NA
"347","10","2016","54","57","0","0","1","0","0","0","NA","0","1","0","3","3","0","43","11","1","6","48","2L1.1",2017,NA
"348","10","2016","0","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","1","1","23","NA","0","0","","NA",2017,NA
"349","11","2016","15","15","8","0","0","0","0","0","NA","0","1","0","0","3","0","43","10","1","0","","2L1.2",2017,NA
"350","11","2016","30","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","55","8","1","3","4 61","2L1.2",2017,NA
"351","10","2016","70","120","2","0","0","120","0","0","0","0","1","0","0","3","0","50","9","0","5","19","2D1.1",2017,NA
"352","10","2016","74.66","9996","2","1","0","120","0","0","NA","0","1","0","0","3","0","25","6","1","5","19 650 673 676 1205 831 849","2A1.1",2017,NA
"353","11","2016","27","21","12","0","0","0","0","0","NA","0","1","0","0","3","0","44","34","1","0","","2L1.2",2017,NA
"354","11","2016","21","21","0","0","0","60","0","0","1","0","1","-3","0","3","0","31","6","1","0","","2D1.1",2017,NA
"355","11","2016","37","37","10","0","0","0","0","0","NA","0","1","0","0","3","0","39","4","1","0","","2L1.2",2017,NA
"356","11","2016","63","63","14","0","0","0","0","0","NA","0","1","0","0","3","0","45","6","1","0","","2L1.2",2017,NA
"357","11","2016","77","63","15","0","0","0","0","0","NA","0","1","0","0","3","0","51","8","1","0","","2L1.2",2017,NA
"358","10","2016","13","21","10","0","0","0","0","0","NA","0","1","0","0","3","0","29","9","1","6","48","2L1.2",2017,NA
"359","10","2016","0","21","0","0","0","0","0","0","NA","0","2","0","0","2","1","41","23","0","7","500 500","2X4.1",2017,NA
"360","11","2016","48","48","13","0","0","0","0","0","0","0","1","0","0","3","0","27","34","1","0","","2D1.1",2017,NA
"361","10","2016","176","262","0","0","0","120","0","0","0","0","1","0","4","3","0","45","9","0","5","19","2D1.1",2017,NA
